app,source_text,suggested_ar,status
frappe,Queue Overloaded,,unreviewed
frappe,Queue Status,,unreviewed
frappe,Queue Type(s),,unreviewed
frappe,Queue in Background (BETA),,unreviewed
frappe,Queue(s),,unreviewed
frappe,Queued At,,unreviewed
frappe,Queued By,,unreviewed
frappe,Queued for Submission. You can track the progress over {0}.,,unreviewed
frappe,Queues,,unreviewed
frappe,Queuing {0} for Submission,,unreviewed
frappe,Quick Entry,,unreviewed
frappe,Quick Help for Setting Permissions,,unreviewed
frappe,Quick List Filter,,unreviewed
frappe,Quick Lists,,unreviewed
frappe,Quoting must be between 0 and 3,,unreviewed
frappe,RQ Job,,unreviewed
frappe,RQ Worker,,unreviewed
frappe,Random,,unreviewed
frappe,Range,,unreviewed
frappe,Rate Limiting,,unreviewed
frappe,Rate limit for email link login,,unreviewed
frappe,Rating,,unreviewed
frappe,Raw Printing Setting,,unreviewed
frappe,Raw Printing Settings,,unreviewed
frappe,Re-Run in Console,,unreviewed
frappe,Re:,,unreviewed
frappe,Read Only Depends On (JS),,unreviewed
frappe,Read Only Mode,,unreviewed
frappe,Read mode,,unreviewed
frappe,Read the documentation to know more,,unreviewed
frappe,Readme,,unreviewed
frappe,Realtime (SocketIO),,unreviewed
frappe,Reason,,unreviewed
frappe,Rebuild Tree,,unreviewed
frappe,Rebuilding of tree is not supported for {},,unreviewed
frappe,Received,,unreviewed
frappe,Received an invalid token type.,,unreviewed
frappe,Recents,,unreviewed
frappe,Recipient Account Field,,unreviewed
frappe,Recorder Query,,unreviewed
frappe,Recorder Suggested Index,,unreviewed
frappe,Records for following doctypes will be filtered,,unreviewed
frappe,Recursive Fetch From,,unreviewed
frappe,Red,,unreviewed
frappe,Redirect HTTP Status,,unreviewed
frappe,Redirect To Path,,unreviewed
frappe,Redirect URI,,unreviewed
frappe,Redirect to the selected app after login,,unreviewed
frappe,Redirect to this URL after successful confirmation.,,unreviewed
frappe,Redirects,,unreviewed
frappe,Redo,,unreviewed
frappe,Redo last action,,unreviewed
frappe,Referance Doctype and Dashboard Name both can't be used at the same time.,,unreviewed
frappe,Reference Datetime,,unreviewed
frappe,Reference Doc,,unreviewed
frappe,Reference Document,,unreviewed
frappe,Reference Document Name,,unreviewed
frappe,Reference Document Type,,unreviewed
frappe,Reference Name,,unreviewed
frappe,Refresh Print Preview,,unreviewed
frappe,Refreshing,,unreviewed
frappe,Relay Server URL missing,,unreviewed
frappe,Relay Settings,,unreviewed
frappe,Release,,unreviewed
frappe,Release Notes,,unreviewed
frappe,Reload File,,unreviewed
frappe,Reload List,,unreviewed
frappe,Reload Report,,unreviewed
frappe,Remind At,,unreviewed
frappe,Remind Me,,unreviewed
frappe,Remind Me In,,unreviewed
frappe,Reminder,,unreviewed
frappe,Reminder cannot be created in past.,,unreviewed
frappe,Reminder set at {0},,unreviewed
frappe,Remove,,unreviewed
frappe,Remove Failed Jobs,,unreviewed
frappe,Remove all fields in the column,,unreviewed
frappe,Remove column,,unreviewed
frappe,Remove field,,unreviewed
frappe,Remove last column,,unreviewed
frappe,Remove page break,,unreviewed
frappe,Remove section,,unreviewed
frappe,Remove tab,,unreviewed
frappe,Removed,,unreviewed
frappe,Rename Fieldname,,unreviewed
frappe,Render labels to the left and values to the right in this section,,unreviewed
frappe,Reopen,,unreviewed
frappe,Repeat Header and Footer,,unreviewed
frappe,Repeat on Days,,unreviewed
frappe,Replicate,,unreviewed
frappe,Replicating...,,unreviewed
frappe,Replication completed.,,unreviewed
frappe,Replied,,unreviewed
frappe,"Report Name, Report Field and Fucntion are required to create a number card",,unreviewed
frappe,Report Ref DocType,,unreviewed
frappe,Report View,,unreviewed
frappe,Report bug,,unreviewed
frappe,"Report initiated, click to view status",,unreviewed
frappe,Report limit reached,,unreviewed
frappe,Report timed out.,,unreviewed
frappe,Report {0} deleted,,unreviewed
frappe,Report {0} saved,,unreviewed
frappe,Represents a User in the system.,,unreviewed
frappe,Represents the states allowed in one document and role assigned to change the state.,,unreviewed
frappe,Request Body,,unreviewed
frappe,Request Description,,unreviewed
frappe,Request Headers,,unreviewed
frappe,Request ID,,unreviewed
frappe,Request Limit,,unreviewed
frappe,Request Method,,unreviewed
frappe,Request Timeout,,unreviewed
frappe,Request for Account Deletion,,unreviewed
frappe,Requested Numbers,,unreviewed
frappe,"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com",,unreviewed
frappe,"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com",,unreviewed
frappe,Reset All Customizations,,unreviewed
frappe,Reset Changes,,unreviewed
frappe,Reset Dashboard Customizations,,unreviewed
frappe,Reset Layout,,unreviewed
frappe,Reset Password Link Expiry Duration,,unreviewed
frappe,Reset Password Template,,unreviewed
frappe,Reset To Default,,unreviewed
frappe,Reset sorting,,unreviewed
frappe,Reset to default,,unreviewed
frappe,Resource,,unreviewed
frappe,Resource Documentation,,unreviewed
frappe,Resource Name,,unreviewed
frappe,Resource Policy URI,,unreviewed
frappe,Resource TOS URI,,unreviewed
frappe,Response Headers,,unreviewed
frappe,Rest of the day,,unreviewed
frappe,Result,,unreviewed
frappe,Retry Sending,,unreviewed
frappe,Revocation URI,,unreviewed
frappe,Right Bottom,,unreviewed
frappe,Right Center,,unreviewed
frappe,Role 'All' will be given to all system + website users.,,unreviewed
frappe,Role 'Desk User' will be given to all system users.,,unreviewed
frappe,Role Profiles,,unreviewed
frappe,Role Replication,,unreviewed
frappe,Role has been set as per the user type {0},,unreviewed
frappe,Roles & Permissions,,unreviewed
frappe,Roles can be set for users from their User page.,,unreviewed
frappe,Rounding Method,,unreviewed
frappe,Route,,unreviewed
frappe,Route Options,,unreviewed
frappe,"Route: Example \""/app\""",,unreviewed
frappe,Row #,,unreviewed
frappe,Row # {0}: Non administrator user can not set the role {1} to the custom doctype,,unreviewed
frappe,Row #{}: Fieldname is required,,unreviewed
frappe,Row Format,,unreviewed
frappe,Row Indexes,,unreviewed
frappe,Row Number,,unreviewed
frappe,Row Values Changed,,unreviewed
frappe,Row {0},,unreviewed
frappe,Rows Threshold for Grid Search,,unreviewed
frappe,"Rule for this doctype, role, permlevel and if-owner combination already exists.",,unreviewed
frappe,Rules,,unreviewed
frappe,Runtime in Minutes,,unreviewed
frappe,Runtime in Seconds,,unreviewed
frappe,SMS Log,,unreviewed
frappe,SMS Settings,,unreviewed
frappe,SMS sent successfully,,unreviewed
frappe,SMS was not sent. Please contact Administrator.,,unreviewed
frappe,SMTP Server is required,,unreviewed
frappe,SQL,,unreviewed
frappe,SQL Explain,,unreviewed
frappe,SQL Output,,unreviewed
frappe,SQL Queries,,unreviewed
frappe,SQL functions are not allowed as strings in SELECT: {0}. Use dict syntax like {{'COUNT': '*'}} instead.,,unreviewed
frappe,SWATCHES,,unreviewed
frappe,Sales Manager,,unreviewed
frappe,Sales Master Manager,,unreviewed
frappe,Sales User,,unreviewed
frappe,Saturday,,unreviewed
frappe,Save Customizations,,unreviewed
frappe,Save on Completion,,unreviewed
frappe,Save the document.,,unreviewed
frappe,Saved Filters,,unreviewed
frappe,Saving Changes...,,unreviewed
frappe,Saving Customization...,,unreviewed
frappe,Saving Sidebar,,unreviewed
frappe,Saving this will export this document as well as the steps linked here as json.,,unreviewed
frappe,Scan QRCode,,unreviewed
frappe,Schedule,,unreviewed
frappe,Schedule Send At,,unreviewed
frappe,Scheduled Against,,unreviewed
frappe,Scheduled Jobs Logs,,unreviewed
frappe,Scheduler,,unreviewed
frappe,Scheduler Inactive,,unreviewed
frappe,Scheduler Status,,unreviewed
frappe,Scheduler can not be re-enabled when maintenance mode is active.,,unreviewed
frappe,Scheduler is inactive. Cannot import data.,,unreviewed
frappe,Scheduler: Active,,unreviewed
frappe,Scheduler: Inactive,,unreviewed
frappe,Scope,,unreviewed
frappe,Scopes Supported,,unreviewed
frappe,Script to attach to all web pages.,,unreviewed
frappe,Scripting,,unreviewed
frappe,Scripting / Style,,unreviewed
frappe,Scripts,,unreviewed
frappe,Search Results,,unreviewed
frappe,Search by filename or extension,,unreviewed
frappe,Search fields,,unreviewed
frappe,Search fieldtypes...,,unreviewed
frappe,Search for {0},,unreviewed
frappe,Search properties...,,unreviewed
frappe,Seconds,,unreviewed
frappe,Section ID,,unreviewed
frappe,Section Title,,unreviewed
frappe,Section must have at least one column,,unreviewed
frappe,See all Activity,,unreviewed
frappe,See previous responses,,unreviewed
frappe,Select Country,,unreviewed
frappe,Select Currency,,unreviewed
frappe,Select Document Types to set which User Permissions are used to limit access.,,unreviewed
frappe,Select Field...,,unreviewed
frappe,Select Fields (Up to {0}),,unreviewed
frappe,Select Group By...,,unreviewed
frappe,Select Kanban,,unreviewed
frappe,Select List View,,unreviewed
frappe,Select Network Printer,,unreviewed
frappe,Select Page,,unreviewed
frappe,Select Report,,unreviewed
frappe,Select Time Zone,,unreviewed
frappe,Select Workflow,,unreviewed
frappe,Select Workspace,,unreviewed
frappe,Select Workspaces,,unreviewed
frappe,Select a field to edit its properties.,,unreviewed
frappe,Select a group {0} first.,,unreviewed
frappe,Select an Image,,unreviewed
frappe,Select an existing format to edit or start a new format.,,unreviewed
frappe,Select records for removing assignment,,unreviewed
frappe,Select two versions to view the diff.,,unreviewed
frappe,Send,,unreviewed
frappe,Send <b>at the earliest</b> this number of minutes before or after the reference datetime. The actual sending may be delayed by up to 5 minutes due to the scheduler's trigger cadence.,,unreviewed
frappe,Send Email On State,,unreviewed
frappe,Send Email To Creator,,unreviewed
frappe,Send Now,,unreviewed
frappe,Send alert if datetime matches this field's value,,unreviewed
frappe,Send email when document transitions to the state.,,unreviewed
frappe,Send login link,,unreviewed
frappe,Sender,,unreviewed
frappe,Sender Email,,unreviewed
frappe,Sender Email Field,,unreviewed
frappe,Sender Name,,unreviewed
frappe,Sender Name Field,,unreviewed
frappe,Sendgrid,,unreviewed
frappe,Sending,,unreviewed
frappe,Sent Folder Name,,unreviewed
frappe,Sent On,,unreviewed
frappe,Sent To,,unreviewed
frappe,Sequence Id,,unreviewed
frappe,Series Updated for {},,unreviewed
frappe,Series counter for {} updated to {} successfully,,unreviewed
frappe,Server Scripts are disabled. Please enable server scripts from bench configuration.,,unreviewed
frappe,Server Scripts feature is not available on this site.,,unreviewed
frappe,Server failed to process this request because of a concurrent conflicting request. Please try again.,,unreviewed
frappe,Server was too busy to process this request. Please try again.,,unreviewed
frappe,Service,,unreviewed
frappe,Session Created,,unreviewed
frappe,Session Expiry (idle timeout),,unreviewed
frappe,Sessions,,unreviewed
frappe,Set Level,,unreviewed
frappe,Set Limit,,unreviewed
frappe,Set Naming Series options on your transactions.,,unreviewed
frappe,Set Properties,,unreviewed
frappe,Set Quantity,,unreviewed
frappe,Set all private,,unreviewed
frappe,Set all public,,unreviewed
frappe,Set by user,,unreviewed
frappe,Set dynamic filter values in JavaScript for the required fields here.,,unreviewed
frappe,"Set non-standard precision for a Float, Currency or Percent field",,unreviewed
frappe,Set only once,,unreviewed
frappe,Set size in MB,,unreviewed
frappe,"Set the filters here. For example:
""
""<pre class=\""small text-muted\""><code>
""
""[{
""
""\tfieldname: \""company\"",
""
""\tlabel: __(\""Company\""),
""
""\tfieldtype: \""Link\"",
""
""\toptions: \""Company\"",
""
""\tdefault: frappe.defaults.get_user_default(\""Company\""),
""
""\treqd: 1
""
""},
""
""{
""
""\tfieldname: \""account\"",
""
""\tlabel: __(\""Account\""),
""
""\tfieldtype: \""Link\"",
""
""\toptions: \""Account\"",
""
""\treqd: 1
""
""}]
""
""</code></pre>",,unreviewed
frappe,"Set the path to a whitelisted function that will return the data for the number card in the format:

""
""<pre class=\""small text-muted\""><code>
""
""{
""
""\t\""value\"": value,
""
""\t\""fieldtype\"": \""Currency\"",
""
""\t\""route_options\"": {\""from_date\"": \""2023-05-23\""},
""
""\t\""route\"": [\""query-report\"", \""Permitted Documents For User\""]
""
""}</code></pre>",,unreviewed
frappe,Settings for Contact Us Page,,unreviewed
frappe,Settings for the About Us Page,,unreviewed
frappe,Setup > Customize Form,,unreviewed
frappe,Setup > User,,unreviewed
frappe,Setup > User Permissions,,unreviewed
frappe,Setup Series for transactions,,unreviewed
frappe,Setup failed,,unreviewed
frappe,Share this document with,,unreviewed
frappe,Shipping Address,,unreviewed
frappe,Show Absolute Datetime in Timeline,,unreviewed
frappe,Show Absolute Values,,unreviewed
frappe,Show All,,unreviewed
frappe,Show App Icons As Folder,,unreviewed
frappe,Show Arrow,,unreviewed
frappe,Show Auth Server Metadata,,unreviewed
frappe,Show Currency Symbol on Right Side,,unreviewed
frappe,Show Error,,unreviewed
frappe,Show External Link Warning,,unreviewed
frappe,Show Fieldname (click to copy on clipboard),,unreviewed
frappe,Show First Document Tour,,unreviewed
frappe,Show Full Number,,unreviewed
frappe,Show Labels,,unreviewed
frappe,Show Language Picker,,unreviewed
frappe,Show Links,,unreviewed
frappe,Show Only Failed Logs,,unreviewed
frappe,Show Preview,,unreviewed
frappe,Show Processlist,,unreviewed
frappe,Show Protected Resource Metadata,,unreviewed
frappe,Show Related Errors,,unreviewed
frappe,Show Social Login Key as Authorization Server,,unreviewed
frappe,Show Title in Link Fields,,unreviewed
frappe,Show Tour,,unreviewed
frappe,Show Traceback,,unreviewed
frappe,Show Values over Chart,,unreviewed
frappe,Show account deletion link in My Account page,,unreviewed
frappe,Show all activity,,unreviewed
frappe,Show attachments,,unreviewed
frappe,Show footer on login,,unreviewed
frappe,Show in Resource Metadata,,unreviewed
frappe,Show link to document,,unreviewed
frappe,Show list,,unreviewed
frappe,Show on Timeline,,unreviewed
frappe,Show sidebar,,unreviewed
frappe,Show {0} List,,unreviewed
frappe,Showing only first {0} rows out of {1},,unreviewed
frappe,Sidebar Item Group,,unreviewed
frappe,Sidebar Item Group Link,,unreviewed
frappe,Sign Out,,unreviewed
frappe,Sign Up and Confirmation,,unreviewed
frappe,Sign ups,,unreviewed
frappe,"Simple Python Expression, Example: <code class=\""language-python\"">status == 'Open' and issue_type == 'Bug'</code>",,unreviewed
frappe,"Simple Python Expression, Example: <code class=\""language-python\"">status == \""Invalid\""</code>",,unreviewed
frappe,"Simple Python Expression, Example: <code class=\""language-python\"">status in (\""Closed\"", \""Cancelled\"")</code>",,unreviewed
frappe,"Site is running in read only mode for maintenance or site update, this action can not be performed right now. Please try again later.",,unreviewed
frappe,Size,,unreviewed
frappe,Size (MB),,unreviewed
frappe,Size exceeds the maximum allowed file size.,,unreviewed
frappe,Skipped,,unreviewed
frappe,Skipping fixture syncing for doctype {0} from file {1},,unreviewed
frappe,"Skipping {0} of {1}, {2}",,unreviewed
frappe,Slack Webhook URL,,unreviewed
frappe,Slideshow like display for the website,,unreviewed
frappe,Slug,,unreviewed
frappe,Snippet and more variables:  {0},,unreviewed
frappe,SocketIO Ping Check,,unreviewed
frappe,SocketIO Transport Mode,,unreviewed
frappe,Software ID,,unreviewed
frappe,Software Version,,unreviewed
frappe,Solid,,unreviewed
frappe,Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,,unreviewed
frappe,"Some mailboxes require a different Sent Folder Name e.g. \""INBOX.Sent\""",,unreviewed
frappe,Something went wrong.,,unreviewed
frappe,Sort Options,,unreviewed
frappe,Source,,unreviewed
frappe,Source Code,,unreviewed
frappe,Source Name,,unreviewed
frappe,Spacer,,unreviewed
frappe,SparkPost,,unreviewed
frappe,Spawns actions in a background job,,unreviewed
frappe,"Specify a custom timeout, default timeout is 1500 seconds",,unreviewed
frappe,"Specify the domains or origins that are permitted to embed this form. Enter one domain per line (e.g., https://example.com). If no domains are specified, the form can only be embedded on the same origin.",,unreviewed
frappe,Splash Image,,unreviewed
frappe,Sr,,unreviewed
frappe,Sr No.,,unreviewed
frappe,Stack Trace,,unreviewed
frappe,Standard DocType can not be deleted.,,unreviewed
frappe,Standard Permissions,,unreviewed
frappe,Standard Reports cannot be deleted,,unreviewed
frappe,Standard Reports cannot be edited,,unreviewed
frappe,"Standard Web Forms can not be modified, duplicate the Web Form instead.",,unreviewed
frappe,Standard rich text editor with controls,,unreviewed
frappe,Standard user type {0} can not be deleted.,,unreviewed
frappe,Start,,unreviewed
frappe,Start Import,,unreviewed
frappe,Start Recording,,unreviewed
frappe,Start Time,,unreviewed
frappe,Start a new discussion,,unreviewed
frappe,Started At,,unreviewed
frappe,State,,unreviewed
frappe,State Properties,,unreviewed
frappe,Statistics,,unreviewed
frappe,Status Updated. The email will be picked up in the next scheduled run.,,unreviewed
frappe,Sticky,,unreviewed
frappe,Stop,,unreviewed
frappe,Storage Usage (MB),,unreviewed
frappe,Storage Usage By Table,,unreviewed
frappe,Store Attached PDF Document,,unreviewed
frappe,Store the API secret securely. It won't be displayed again.,,unreviewed
frappe,Stores the datetime when the last reset password key was generated.,,unreviewed
frappe,Strip EXIF tags from uploaded images,,unreviewed
frappe,Strong,,unreviewed
frappe,Subject,,unreviewed
frappe,Submission Queue,,unreviewed
frappe,Submit an Issue,,unreviewed
frappe,Submit another response,,unreviewed
frappe,Submit button label,,unreviewed
frappe,Submit on Creation,,unreviewed
frappe,Submitted document cannot be converted back to draft while transitioning from <b>{0} State</b> to <b>{1} State</b>,,unreviewed
frappe,Subtle,,unreviewed
frappe,Success,,unreviewed
frappe,Success URI,,unreviewed
frappe,Success message,,unreviewed
frappe,Success title,,unreviewed
frappe,Successful Job Count,,unreviewed
frappe,Successfully imported {0},,unreviewed
frappe,Successfully imported {0} out of {1} records.,,unreviewed
frappe,Successfully reset onboarding status for all users.,,unreviewed
frappe,Successfully signed out,,unreviewed
frappe,Successfully updated {0},,unreviewed
frappe,Successfully updated {0} out of {1} records.,,unreviewed
frappe,Suggest Optimizations,,unreviewed
frappe,Suggested Indexes,,unreviewed
frappe,Sunday,,unreviewed
frappe,Switch Camera,,unreviewed
frappe,Switch Theme,,unreviewed
frappe,Switching Camera,,unreviewed
frappe,Sync events from Google as public,,unreviewed
frappe,"Sync token was invalid and has been reset, Retry syncing.",,unreviewed
frappe,Sync {0} Fields,,unreviewed
frappe,Synced Fields,,unreviewed
frappe,Syntax Error,,unreviewed
frappe,System Generated Fields can not be renamed,,unreviewed
frappe,System Health,,unreviewed
frappe,System Health Report,,unreviewed
frappe,System Health Report Errors,,unreviewed
frappe,System Health Report Failing Jobs,,unreviewed
frappe,System Health Report Queue,,unreviewed
frappe,System Health Report Tables,,unreviewed
frappe,System Health Report Workers,,unreviewed
frappe,System Logs,,unreviewed
frappe,System Manager privileges required.,,unreviewed
frappe,System Settings,,unreviewed
frappe,T,,unreviewed
frappe,TOS URI,,unreviewed
frappe,Tab Break,,unreviewed
frappe,Tab Label,,unreviewed
frappe,Table Field,,unreviewed
frappe,Table Fieldname,,unreviewed
frappe,Table Fieldname Missing,,unreviewed
frappe,"Table MultiSelect requires a table with at least one Link field, but none was found in {0}",,unreviewed
frappe,Table Trimmed,,unreviewed
frappe,Tabloid,,unreviewed
frappe,Tag,,unreviewed
frappe,Target,,unreviewed
frappe,Team Members Subtitle,,unreviewed
frappe,Telemetry,,unreviewed
frappe,Template,,unreviewed
frappe,Template File,,unreviewed
frappe,Templates,,unreviewed
frappe,Test Data,,unreviewed
frappe,Test Job ID,,unreviewed
frappe,Test Spanish,,unreviewed
frappe,"Thank you for reaching out to us. We will get back to you at the earliest.


""
""Your query:

""
""{0}",,unreviewed
frappe,Thank you for spending your valuable time to fill this form,,unreviewed
frappe,Thank you for your message,,unreviewed
frappe,Thanks,,unreviewed
frappe,"The Client ID obtained from the Google Cloud Console under <a href=\""https://console.cloud.google.com/apis/credentials\"">
""
""\""APIs &amp; Services\"" &gt; \""Credentials\""
""
""</a>",,unreviewed
frappe,The Condition '{0}' is invalid,,unreviewed
frappe,The File URL you've entered is incorrect,,unreviewed
frappe,The Next Scheduled Date cannot be later than the End Date.,,unreviewed
frappe,The Push Relay Server URL key (`push_relay_server_url`) is missing in your site config,,unreviewed
frappe,The User record for this request has been auto-deleted due to inactivity by system admins.,,unreviewed
frappe,The application name will be used in the Login page.,,unreviewed
frappe,"The browser API key obtained from the Google Cloud Console under <a href=\""https://console.cloud.google.com/apis/credentials\"">
""
""\""APIs &amp; Services\"" &gt; \""Credentials\""
""
""</a>",,unreviewed
frappe,The changes have been reverted.,,unreviewed
frappe,The contents of this email are strictly confidential. Please do not forward this email to anyone.,,unreviewed
frappe,The count shown is an estimated count. Click here to see the accurate count.,,unreviewed
frappe,The country's ISO 3166 ALPHA-2 code.,,unreviewed
frappe,"The document type selected is a child table, so the parent document type is required.",,unreviewed
frappe,The field {0} in {1} does not allow ignoring user permissions,,unreviewed
frappe,The field {0} in {1} links to {2} and not {3},,unreviewed
frappe,The field {0} is mandatory,,unreviewed
frappe,The fieldname you've specified in Attached To Field is invalid,,unreviewed
frappe,The following Assignment Days have been repeated: {0},,unreviewed
frappe,The following Header Script will add the current date to an element in 'Header HTML' with class 'header-content',,unreviewed
frappe,The following values are invalid: {0}. Values must be one of {1},,unreviewed
frappe,The following values do not exist for {0}: {1},,unreviewed
frappe,The limit has not set for the user type {0} in the site config file.,,unreviewed
frappe,The link will expire in {0} minutes,,unreviewed
frappe,The link you trying to login is invalid or expired.,,unreviewed
frappe,The next tour will start from where the user left off.,,unreviewed
frappe,The number of seconds until the request expires,,unreviewed
frappe,"The project number obtained from Google Cloud Console under <a href=\""https://console.cloud.google.com/iam-admin/settings\"">
""
""\""IAM &amp; Admin\"" &gt; \""Settings\""
""
""</a>",,unreviewed
frappe,The report you requested has been generated.<br><br>Click here to download:<br><a href='{0}'>{0}</a><br><br>This link will expire in {1} hours.,,unreviewed
frappe,The reset password link has been expired,,unreviewed
frappe,The reset password link has either been used before or is invalid,,unreviewed
frappe,The role {0} should be a custom role.,,unreviewed
frappe,The selected document {0} is not a {1}.,,unreviewed
frappe,The system is being updated. Please refresh again after a few moments.,,unreviewed
frappe,The system provides many pre-defined roles. You can add new roles to set finer permissions.,,unreviewed
frappe,The total number of user document types limit has been crossed.,,unreviewed
frappe,The value you pasted was {0} characters long. Max allowed characters is {1}.,,unreviewed
frappe,Theme Changed,,unreviewed
frappe,There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,,unreviewed
frappe,There are no upcoming events for you.,,unreviewed
frappe,"There are no {0} for this {1}, why don't you start one!",,unreviewed
frappe,There are {0} with the same filters already in the queue:,,unreviewed
frappe,There can be only 9 Page Break fields in a Web Form,,unreviewed
frappe,"There is no task called \""{}\""",,unreviewed
frappe,There is nothing new to show you right now.,,unreviewed
frappe,There is {0} with the same filters already in the queue:,,unreviewed
frappe,There were errors while sending email. Please try again.,,unreviewed
frappe,These announcements will appear inside a dismissible alert below the Navbar.,,unreviewed
frappe,"These fields are used to provide resource server metadata to clients querying the \""well known protected resource\"" end point.",,unreviewed
frappe,These settings are required if 'Custom' LDAP Directory is used,,unreviewed
frappe,This Month,,unreviewed
frappe,This PDF cannot be uploaded as it contains unsafe content.,,unreviewed
frappe,This Quarter,,unreviewed
frappe,This Week,,unreviewed
frappe,This Year,,unreviewed
frappe,This action is irreversible. Do you wish to continue?,,unreviewed
frappe,This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.,,unreviewed
frappe,This doctype has no orphan fields to trim,,unreviewed
frappe,"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.",,unreviewed
frappe,This document can not be deleted right now as it's being modified by another user. Please try again after some time.,,unreviewed
frappe,This document has already been queued for submission. You can track the progress over {0}.,,unreviewed
frappe,This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,,unreviewed
frappe,This document is currently locked and queued for execution. Please try again after some time.,,unreviewed
frappe,"This feature can not be used as dependencies are missing.
""
""\t\t\t\tPlease contact your system manager to enable this by installing pycups!",,unreviewed
frappe,This feature is brand new and still experimental,,unreviewed
frappe,"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
""
""myfield
""
""eval:doc.myfield=='My Value'
""
""eval:doc.age&gt;18",,unreviewed
frappe,This file is attached to a protected document and cannot be deleted.,,unreviewed
frappe,"This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access.",,unreviewed
frappe,This file is public. It can be accessed without authentication.,,unreviewed
frappe,This form is not editable due to a Workflow.,,unreviewed
frappe,This geolocation provider is not supported yet.,,unreviewed
frappe,This is a virtual doctype and data is cleared periodically.,,unreviewed
frappe,"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.",,unreviewed
frappe,"This site is in read only mode, full functionality will be restored soon.",,unreviewed
frappe,This site is running in developer mode. Any change made here will be updated in code.,,unreviewed
frappe,This software is built on top of many open source packages.,,unreviewed
frappe,This value is fetched from {0}'s {1} field,,unreviewed
frappe,This value specifies the max number of rows that can be rendered in report view.,,unreviewed
frappe,This will reset this tour and show it to all users. Are you sure?,,unreviewed
frappe,"This will terminate the job immediately and might be dangerous, are you sure?",,unreviewed
frappe,Thursday,,unreviewed
frappe,Time Interval,,unreviewed
frappe,Time Taken,,unreviewed
frappe,Time Window (Seconds),,unreviewed
frappe,Time in Queries,,unreviewed
frappe,Timed Out,,unreviewed
frappe,Timeless Launchpad,,unreviewed
frappe,Timeless Night,,unreviewed
frappe,Timeline,,unreviewed
frappe,Timeout,,unreviewed
frappe,Timeout (In Seconds),,unreviewed
frappe,Tip: Try the new dropdown console using,,unreviewed
frappe,To Date,,unreviewed
frappe,"To add dynamic subject, use jinja tags like

""
""<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",,unreviewed
frappe,"To add dynamic values from the document, use jinja tags like

""
""<div>
""
""<pre><code>{ \""id\"": \""{{ doc.name }}\"" }</code>
""
""</pre>
""
""</div>",,unreviewed
frappe,To allow more reports update limit in System Settings.,,unreviewed
frappe,"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.",,unreviewed
frappe,"To enable server scripts, read the {0}.",,unreviewed
frappe,"To export this step as JSON, link it in a Onboarding document and save the document.",,unreviewed
frappe,To generate password click {0},,unreviewed
frappe,To know more click {0},,unreviewed
frappe,To print output use <code>print(text)</code>,,unreviewed
frappe,"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.",,unreviewed
frappe,"To use Google Indexing, enable <a href=\""/desk/google-settings\"">Google Settings</a>.",,unreviewed
frappe,"To use Slack Channel, add a <a href=\""#List/Slack%20Webhook%20URL/List\"">Slack Webhook URL</a>.",,unreviewed
frappe,To version,,unreviewed
frappe,Toggle Full Width,,unreviewed
frappe,Toggle Theme,,unreviewed
frappe,Token Cache,,unreviewed
frappe,Token Endpoint Auth Method,,unreviewed
frappe,Token Type,,unreviewed
frappe,Token URI,,unreviewed
frappe,Tomorrow,,unreviewed
frappe,Too Many Documents,,unreviewed
frappe,Too many changes to database in single action.,,unreviewed
frappe,Too many queued background jobs ({0}). Please retry after some time.,,unreviewed
frappe,Top 10,,unreviewed
frappe,Top Center,,unreviewed
frappe,Top Errors,,unreviewed
frappe,Top Left,,unreviewed
frappe,Top Right,,unreviewed
frappe,Total Background Workers,,unreviewed
frappe,Total Errors (last 1 day),,unreviewed
frappe,Total Images,,unreviewed
frappe,Total Outgoing Emails,,unreviewed
frappe,Total Users,,unreviewed
frappe,Total Working Time,,unreviewed
frappe,Total number of emails to sync in initial sync process,,unreviewed
frappe,Totals,,unreviewed
frappe,Trace ID,,unreviewed
frappe,Traceback,,unreviewed
frappe,Track Steps,,unreviewed
frappe,"Track if your email has been opened by the recipient.
""
""<br>
""
""Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered \""Opened\""",,unreviewed
frappe,Track milestones for any document,,unreviewed
frappe,Tracking URL generated and copied to clipboard,,unreviewed
frappe,Transgender,,unreviewed
frappe,Transition Properties,,unreviewed
frappe,Transition Tasks,,unreviewed
frappe,Translate Data,,unreviewed
